NG,,,,,,,Defense,,,,,,,,,Damage Negation,,,,,,,,,Resistances,,,,,,,,Incoming Status Damage Multipliers,,,,,,Poise,,,,,"Enemy ""Part"" Damage Multipliers",,,,,,,,,
Location,Name,ID,,Health,dlcClear,,Phys,Strike,Slash,Pierce,Magic,Fire,Ltng,Holy,,Phys,Strike,Slash,Pierce,Magic,Fire,Ltng,Holy,,Poison,Scarlet Rot,Bleed,Frost,Sleep,Madness,Deathblight,,Bleed,Frost,Sleep,Madness,HP Burn Effect,,Base,Incoming Mult,Effective,Regen Delay,,Part 1,Part 2,Part 3,Part 4,Part 5,Part 6,Part 7,Part 8,Weak Part,Parts Damage Type
[DLC] Charo's Hidden Grave,Gravebird,50900295,,"1,730",-,,123,123,123,123,123,123,123,123,,20,0,40,40,20,40,40,40,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,1,,30,1,30,6.154,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Jagged Peak / Enir-Ilim / Finger Birthing Grounds,Gravebird,50900389,,"2,269",-,,124,124,124,124,124,124,124,124,,20,0,40,40,20,40,40,40,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,1,,30,1,30,6.154,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Stone Coffin Fissure / Shadow Keep,Gravebird,50900487,,"1,843",-,,123,123,123,123,123,123,123,123,,20,0,40,40,20,40,40,40,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,1,,30,1,30,6.154,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Stone Coffin Fissure / Shadow Keep,Gravebird,50900587,,"1,843",-,,123,123,123,123,123,123,123,123,,20,0,40,40,20,40,40,40,,Immune,Immune,Immune,Immune,Immune,Immune,Immune,,1,1,1,1,1,,30,1,30,6.154,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Gravesite Plain,Blue Worm,51100080,,"1,571",-,,121,121,121,121,121,121,121,121,,0,35,0,0,20,20,-20,0,,630,630,Immune,630,Immune,630,252,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Ellac River,Blue Worm,51100081,,"1,919",-,,122,122,122,122,122,122,122,122,,0,35,0,0,20,20,-20,0,,648,648,Immune,648,Immune,648,252,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Castle Ensis / Cerulean Coast,Blue Worm,51100083,,"2,160",-,,122,122,122,122,122,122,122,122,,0,35,0,0,20,20,-20,0,,659,659,Immune,659,Immune,659,252,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Charo's Hidden Grave,Blue Worm,51100084,,"2,397",-,,123,123,123,123,123,123,123,123,,0,35,0,0,20,20,-20,0,,667,667,Immune,667,Immune,667,252,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Scadu Altus,Blue Worm,51100090,,"2,236",-,,122,122,122,122,122,122,122,122,,0,35,0,0,20,20,-20,0,,663,663,Immune,663,Immune,663,252,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Ellac River,Blue Worm,51100181,,"1,919",-,,122,122,122,122,122,122,122,122,,0,35,0,0,20,20,-20,0,,648,648,Immune,648,Immune,648,252,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Castle Ensis / Cerulean Coast,Blue Worm,51100183,,"2,160",-,,122,122,122,122,122,122,122,122,,0,35,0,0,20,20,-20,0,,659,659,Immune,659,Immune,659,252,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Charo's Hidden Grave,Blue Worm,51100184,,"2,397",-,,123,123,123,123,123,123,123,123,,0,35,0,0,20,20,-20,0,,667,667,Immune,667,Immune,667,252,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Scadu Altus,Blue Worm,51100190,,"2,236",-,,122,122,122,122,122,122,122,122,,0,35,0,0,20,20,-20,0,,663,663,Immune,663,Immune,663,252,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Castle Ensis / Cerulean Coast,Blue Worm,51100283,,"2,160",-,,122,122,122,122,122,122,122,122,,0,35,0,0,20,20,-20,0,,659,659,Immune,659,Immune,659,252,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Castle Ensis / Cerulean Coast,Blue Worm,51100383,,"2,160",-,,122,122,122,122,122,122,122,122,,0,35,0,0,20,20,-20,0,,659,659,Immune,659,Immune,659,252,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Charo's Hidden Grave,Blue Worm,51100384,,"2,397",-,,123,123,123,123,123,123,123,123,,0,35,0,0,20,20,-20,0,,667,667,Immune,667,Immune,667,252,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Castle Ensis / Cerulean Coast,Blue Worm,51100683,,"2,160",-,,122,122,122,122,122,122,122,122,,0,35,0,0,20,20,-20,0,,659,659,Immune,659,Immune,659,252,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Scadu Altus,Blue Worm,51100690,,"2,236",-,,122,122,122,122,122,122,122,122,,0,35,0,0,20,20,-20,0,,663,663,Immune,663,Immune,663,252,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Scaduview / Ancient Ruins of Rauh,Blue Worm,51100693,,"2,933",-,,124,124,124,124,124,124,124,124,,0,35,0,0,20,20,-20,0,,711,711,Immune,711,Immune,711,252,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Ellac River,Blue Worm,51100781,,"1,919",-,,122,122,122,122,122,122,122,122,,0,35,0,0,20,20,-20,0,,648,648,Immune,648,Immune,648,252,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Scadu Altus,Blue Worm,51100790,,"2,236",-,,122,122,122,122,122,122,122,122,,0,35,0,0,20,20,-20,0,,663,663,Immune,663,Immune,663,252,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Stone Coffin Fissure / Shadow Keep,Fire Knight (Greatsword),51600098,,"6,597",-,,123,123,123,123,123,123,123,123,,20,20,40,0,20,40,0,0,,303,303,416,416,681,Immune,Immune,,1,1,1,1,1,,65,1,65,6.154,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Recluses' River / Specimen Storehouse,Fire Knight (Greatsword),51600099,,"7,056",-,,123,123,123,123,123,123,123,123,,20,20,40,0,20,40,0,0,,309,309,425,425,696,Immune,Immune,,1,1,1,1,1,,65,1,65,6.154,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Stone Coffin Fissure / Shadow Keep,Fire Knight (Greatsword),51600198,,"9,895",-,,123,123,123,123,123,123,123,123,,20,20,40,0,20,40,0,0,,303,303,416,416,681,Immune,Immune,,1,1,1,1,1,,65,1,65,6.154,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Recluses' River / Specimen Storehouse,Fire Knight (Greatsword),51600199,,"10,584",-,,123,123,123,123,123,123,123,123,,20,20,40,0,20,40,0,0,,309,309,425,425,696,Immune,Immune,,1,1,1,1,1,,65,1,65,6.154,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Recluses' River / Specimen Storehouse,Fire Knight (Shortsword),51601099,,"7,056",-,,123,123,123,123,123,123,123,123,,20,20,40,0,20,40,0,0,,309,309,425,425,696,Immune,Immune,,1,1,1,1,1,,65,1,65,6.154,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Scadu Altus,Fire Knight (Shortsword),51601190,,"8,667",-,,122,122,122,122,122,122,122,122,,20,20,40,0,20,40,0,0,,294,294,405,405,663,Immune,Immune,,1,1,1,1,1,,65,1,65,6.154,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Stone Coffin Fissure / Shadow Keep,Fire Knight (Shortsword),51601198,,"9,895",-,,123,123,123,123,123,123,123,123,,20,20,40,0,20,40,0,0,,303,303,416,416,681,Immune,Immune,,1,1,1,1,1,,65,1,65,6.154,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Recluses' River / Specimen Storehouse,Fire Knight (Shortsword),51601199,,"10,584",-,,123,123,123,123,123,123,123,123,,20,20,40,0,20,40,0,0,,309,309,425,425,696,Immune,Immune,,1,1,1,1,1,,65,1,65,6.154,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Recluses' River / Specimen Storehouse,Fire Knight (Throwing),51602099,,"7,056",-,,123,123,123,123,123,123,123,123,,20,20,40,0,20,40,0,0,,309,309,425,425,696,Immune,Immune,,1,1,1,1,1,,65,1,65,6.154,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Stone Coffin Fissure / Shadow Keep,Fire Knight (Throwing),51602198,,"9,895",-,,123,123,123,123,123,123,123,123,,20,20,40,0,20,40,0,0,,303,303,416,416,681,Immune,Immune,,1,1,1,1,1,,65,1,65,6.154,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Recluses' River / Specimen Storehouse,Fire Knight (Throwing),51602199,,"10,584",-,,123,123,123,123,123,123,123,123,,20,20,40,0,20,40,0,0,,309,309,425,425,696,Immune,Immune,,1,1,1,1,1,,65,1,65,6.154,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Recluses' River / Specimen Storehouse,Fire Knight (Throwing),51602299,,"7,056",-,,123,123,123,123,123,123,123,123,,20,20,40,0,20,40,0,0,,309,309,425,425,696,Immune,Immune,,1,1,1,1,1,,65,1,65,6.154,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Stone Coffin Fissure / Shadow Keep,Fire Knight (Throwing),51602398,,"4,615",-,,123,123,123,123,123,123,123,123,,20,20,40,0,20,40,0,0,,303,303,416,416,681,Immune,Immune,,1,1,1,1,1,,65,1,65,6.154,,1,1,1,1,1,1,1,1,1.5,0
"[DLC] Belurat, Tower Settlement",Spider Scorpion,51900088,,"1,317",-,,121,121,121,121,121,121,121,121,,25,0,45,25,20,-20,20,20,,641,641,391,213,213,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Scadu Altus,Spider Scorpion,51900090,,"1,685",-,,122,122,122,122,122,122,122,122,,25,0,45,25,20,-20,20,20,,663,663,405,221,221,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Scaduview / Ancient Ruins of Rauh,Spider Scorpion,51900094,,"2,210",-,,124,124,124,124,124,124,124,124,,25,0,45,25,20,-20,20,20,,711,711,434,237,237,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Charo's Hidden Grave,Spider Scorpion,51900095,,"1,806",-,,123,123,123,123,123,123,123,123,,25,0,45,25,20,-20,20,20,,667,667,407,222,222,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Scadu Altus,Spider Scorpion,51901090,,"1,685",-,,122,122,122,122,122,122,122,122,,25,0,45,25,20,-20,20,20,,663,663,405,221,221,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Scaduview / Ancient Ruins of Rauh,Spider Scorpion,51901094,,"2,210",-,,124,124,124,124,124,124,124,124,,25,0,45,25,20,-20,20,20,,711,711,434,237,237,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Charo's Hidden Grave,Spider Scorpion,51901095,,"1,806",-,,123,123,123,123,123,123,123,123,,25,0,45,25,20,-20,20,20,,667,667,407,222,222,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Scadu Altus,Spider Scorpion,51902090,,"1,685",-,,122,122,122,122,122,122,122,122,,25,0,45,25,20,-20,20,20,,663,663,405,221,221,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Scaduview / Ancient Ruins of Rauh,Spider Scorpion,51902094,,"2,210",-,,124,124,124,124,124,124,124,124,,25,0,45,25,20,-20,20,20,,711,711,434,237,237,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
"[DLC] Belurat, Tower Settlement",Spider Scorpion,51903088,,"1,317",-,,121,121,121,121,121,121,121,121,,25,0,45,25,20,-20,20,20,,641,641,391,213,213,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Scaduview / Ancient Ruins of Rauh,Spider Scorpion,51903094,,"2,210",-,,124,124,124,124,124,124,124,124,,25,0,45,25,20,-20,20,20,,711,711,434,237,237,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Gravesite Plain,Commoner (Weapon),52400080,,598,-,,121,121,121,121,121,121,121,121,,-10,-10,-10,-10,-20,-40,-20,0,,157,157,210,210,210,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Ellac River,Commoner (Weapon),52400081,,731,-,,122,122,122,122,122,122,122,122,,-10,-10,-10,-10,-20,-40,-20,0,,162,162,216,216,216,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Castle Ensis / Cerulean Coast,Commoner (Weapon),52400083,,823,-,,122,122,122,122,122,122,122,122,,-10,-10,-10,-10,-20,-40,-20,0,,164,164,219,219,219,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Scadu Altus,Commoner (Weapon),52400090,,852,-,,122,122,122,122,122,122,122,122,,-10,-10,-10,-10,-20,-40,-20,0,,165,165,221,221,221,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Scaduview / Ancient Ruins of Rauh,Commoner (Weapon),52400093,,"1,118",-,,124,124,124,124,124,124,124,124,,-10,-10,-10,-10,-20,-40,-20,0,,177,177,237,237,237,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Charo's Hidden Grave,Commoner (Weapon),52400095,,913,-,,123,123,123,123,123,123,123,123,,-10,-10,-10,-10,-20,-40,-20,0,,166,166,222,222,222,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Gravesite Plain,Commoner (Weapon),52400180,,598,-,,121,121,121,121,121,121,121,121,,-10,-10,-10,-10,-20,-40,-20,0,,157,157,210,210,210,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Gravesite Plain,Commoner (Weapon),52400280,,598,-,,121,121,121,121,121,121,121,121,,-10,-10,-10,-10,-20,-40,-20,0,,157,157,210,210,210,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Castle Ensis / Cerulean Coast,Commoner (Weapon),52400283,,823,-,,122,122,122,122,122,122,122,122,,-10,-10,-10,-10,-20,-40,-20,0,,164,164,219,219,219,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Scadu Altus,Commoner (Weapon),52400290,,852,-,,122,122,122,122,122,122,122,122,,-10,-10,-10,-10,-20,-40,-20,0,,165,165,221,221,221,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Charo's Hidden Grave,Commoner (Weapon),52400295,,913,-,,123,123,123,123,123,123,123,123,,-10,-10,-10,-10,-20,-40,-20,0,,166,166,222,222,222,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Abyssal Woods / Hinterland,Commoner (Weapon),52400386,,"1,158",-,,124,124,124,124,124,124,124,124,,-10,-10,-10,-10,-20,-40,-20,0,,179,179,239,239,239,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Scadu Altus,Commoner (Weapon),52400390,,852,-,,122,122,122,122,122,122,122,122,,-10,-10,-10,-10,-20,-40,-20,0,,165,165,221,221,221,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Scaduview / Ancient Ruins of Rauh,Commoner (Weapon),52400394,,"1,118",-,,124,124,124,124,124,124,124,124,,-10,-10,-10,-10,-20,-40,-20,0,,177,177,237,237,237,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Gravesite Plain,Commoner (Weapon),52400480,,598,-,,121,121,121,121,121,121,121,121,,-10,-10,-10,-10,-20,-40,-20,0,,157,157,210,210,210,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Charo's Hidden Grave,Commoner (Weapon),52400484,,913,-,,123,123,123,123,123,123,123,123,,-10,-10,-10,-10,-20,-40,-20,0,,166,166,222,222,222,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Scadu Altus,Commoner (Weapon),52400490,,852,-,,122,122,122,122,122,122,122,122,,-10,-10,-10,-10,-20,-40,-20,0,,165,165,221,221,221,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Charo's Hidden Grave,Commoner (Weapon),52400584,,913,-,,123,123,123,123,123,123,123,123,,-10,-10,-10,-10,-20,-40,-20,0,,166,166,222,222,222,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Abyssal Woods / Hinterland,Commoner (Weapon),52400586,,"1,158",-,,124,124,124,124,124,124,124,124,,-10,-10,-10,-10,-20,-40,-20,0,,179,179,239,239,239,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Scadu Altus,Commoner (Weapon),52400590,,852,-,,122,122,122,122,122,122,122,122,,-10,-10,-10,-10,-20,-40,-20,0,,165,165,221,221,221,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Gravesite Plain,Commoner (Weapon),52400780,,598,-,,121,121,121,121,121,121,121,121,,-10,-10,-10,-10,-20,-40,-20,0,,157,157,210,210,210,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Castle Ensis / Cerulean Coast,Commoner (Weapon),52400783,,823,-,,122,122,122,122,122,122,122,122,,-10,-10,-10,-10,-20,-40,-20,0,,164,164,219,219,219,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Scadu Altus,Commoner (Weapon),52400790,,852,-,,122,122,122,122,122,122,122,122,,-10,-10,-10,-10,-20,-40,-20,0,,165,165,221,221,221,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Charo's Hidden Grave,Commoner (Weapon),52400795,,913,-,,123,123,123,123,123,123,123,123,,-10,-10,-10,-10,-20,-40,-20,0,,166,166,222,222,222,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Gravesite Plain,Commoner (Weapon),52400880,,598,-,,121,121,121,121,121,121,121,121,,-10,-10,-10,-10,-20,-40,-20,0,,157,157,210,210,210,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Castle Ensis / Cerulean Coast,Commoner (Weapon),52400883,,823,-,,122,122,122,122,122,122,122,122,,-10,-10,-10,-10,-20,-40,-20,0,,164,164,219,219,219,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Abyssal Woods / Hinterland,Commoner (Weapon),52400886,,"1,158",-,,124,124,124,124,124,124,124,124,,-10,-10,-10,-10,-20,-40,-20,0,,179,179,239,239,239,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Scadu Altus,Commoner (Weapon),52400890,,852,-,,122,122,122,122,122,122,122,122,,-10,-10,-10,-10,-20,-40,-20,0,,165,165,221,221,221,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Scadu Altus,Commoner (Weapon),52400990,,852,-,,122,122,122,122,122,122,122,122,,-10,-10,-10,-10,-20,-40,-20,0,,165,165,221,221,221,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Scaduview / Ancient Ruins of Rauh,Commoner (Weapon),52400994,,"1,118",-,,124,124,124,124,124,124,124,124,,-10,-10,-10,-10,-20,-40,-20,0,,177,177,237,237,237,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Stone Coffin Fissure / Shadow Keep,Commoner (Staff),52401098,,973,-,,123,123,123,123,123,123,123,123,,-10,-10,-10,-10,-20,0,-20,0,,170,170,227,227,227,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Recluses' River / Specimen Storehouse,Commoner (Staff),52401099,,"1,041",-,,123,123,123,123,123,123,123,123,,-10,-10,-10,-10,-20,0,-20,0,,174,174,232,232,232,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Abyssal Woods / Hinterland,Commoner (Hands),52402086,,"1,158",-,,124,124,124,124,124,124,124,124,,-10,-10,-10,-10,-20,-40,-20,0,,179,179,239,239,239,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
"[DLC] Belurat, Tower Settlement",Commoner (Hands),52402088,,666,-,,121,121,121,121,121,121,121,121,,-10,-10,-10,-10,-20,-40,-20,0,,160,160,213,213,213,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Jagged Peak / Enir-Ilim / Finger Birthing Grounds,Commoner (Hands),52402089,,"1,197",-,,124,124,124,124,124,124,124,124,,-10,-10,-10,-10,-20,-40,-20,0,,181,181,242,242,242,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Scadu Altus,Commoner (Hands),52402090,,852,-,,122,122,122,122,122,122,122,122,,-10,-10,-10,-10,-20,-40,-20,0,,165,165,221,221,221,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Scaduview / Ancient Ruins of Rauh,Commoner (Hands),52402094,,"1,118",-,,124,124,124,124,124,124,124,124,,-10,-10,-10,-10,-20,-40,-20,0,,177,177,237,237,237,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Gravesite Plain,Commoner (Jar),52403080,,598,-,,121,121,121,121,121,121,121,121,,-10,-10,-10,-10,-20,-40,-20,0,,157,157,210,210,210,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Castle Ensis / Cerulean Coast,Commoner (Jar),52403083,,823,-,,122,122,122,122,122,122,122,122,,-10,-10,-10,-10,-20,-40,-20,0,,164,164,219,219,219,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Scadu Altus,Commoner (Jar),52403090,,852,-,,122,122,122,122,122,122,122,122,,-10,-10,-10,-10,-20,-40,-20,0,,165,165,221,221,221,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Charo's Hidden Grave,Commoner (Jar),52403095,,913,-,,123,123,123,123,123,123,123,123,,-10,-10,-10,-10,-20,-40,-20,0,,166,166,222,222,222,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Gravesite Plain,Commoner (Jar),52403280,,598,-,,121,121,121,121,121,121,121,121,,-10,-10,-10,-10,-20,-40,-20,0,,157,157,210,210,210,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Castle Ensis / Cerulean Coast,Commoner (Jar),52403283,,823,-,,122,122,122,122,122,122,122,122,,-10,-10,-10,-10,-20,-40,-20,0,,164,164,219,219,219,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Scadu Altus,Commoner (Jar),52403290,,852,-,,122,122,122,122,122,122,122,122,,-10,-10,-10,-10,-20,-40,-20,0,,165,165,221,221,221,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Charo's Hidden Grave,Commoner (Jar),52403295,,913,-,,123,123,123,123,123,123,123,123,,-10,-10,-10,-10,-20,-40,-20,0,,166,166,222,222,222,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Gravesite Plain,Commoner (Jar),52403480,,598,-,,121,121,121,121,121,121,121,121,,-10,-10,-10,-10,-20,-40,-20,0,,157,157,210,210,210,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Castle Ensis / Cerulean Coast,Commoner (Jar),52403483,,823,-,,122,122,122,122,122,122,122,122,,-10,-10,-10,-10,-20,-40,-20,0,,164,164,219,219,219,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Scadu Altus,Commoner (Jar),52403490,,852,-,,122,122,122,122,122,122,122,122,,-10,-10,-10,-10,-20,-40,-20,0,,165,165,221,221,221,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Charo's Hidden Grave,Commoner (Jar),52403495,,913,-,,123,123,123,123,123,123,123,123,,-10,-10,-10,-10,-20,-40,-20,0,,166,166,222,222,222,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Gravesite Plain,Commoner (Jar),52403580,,598,-,,121,121,121,121,121,121,121,121,,-10,-10,-10,-10,-20,-40,-20,0,,157,157,210,210,210,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
[DLC] Castle Ensis / Cerulean Coast,Commoner (Jar),52403583,,823,-,,122,122,122,122,122,122,122,122,,-10,-10,-10,-10,-20,-40,-20,0,,164,164,219,219,219,Immune,Immune,,1,1,1,1,1,,30,1,30,2.308,,1,1,1,1,1,1,1,1,1.5,0
